Date,Asset_ID,Daily_Degradation,Cumulative_Degradation,AHI_Predicted,Power_kWh,Model,Role
2025-08-29,FCU_04,0.04647918,9.8028,62.1672,5.3157,Physics,train
2025-08-30,FCU_04,0.04713615,9.8499,62.1201,5.3854,Physics,train
2025-08-31,FCU_04,0.04556232,9.8955,62.0745,5.2004,Physics,train
2025-09-01,FCU_04,0.0459391,9.9414,62.0286,5.2382,Physics,train
2025-09-02,FCU_04,0.045346,9.9867,61.9833,5.1654,Physics,train
2025-09-03,FCU_04,0.04549662,10.0322,61.9378,5.1773,Physics,train
2025-09-04,FCU_04,0.04444468,10.0767,61.8933,5.0526,Physics,train
2025-09-05,FCU_04,0.04452024,10.1212,61.8488,5.0561,Physics,train
2025-09-06,FCU_04,0.04474164,10.166,61.804,5.0762,Physics,train
2025-09-07,FCU_04,0.04388316,10.2098,61.7602,4.9738,Physics,train
2025-09-08,FCU_04,0.04406088,10.2539,61.7161,4.989,Physics,train
2025-09-09,FCU_04,0.04246439,10.2964,61.6736,4.8034,Physics,train
2025-09-10,FCU_04,0.04308337,10.3394,61.6306,4.8685,Physics,train
2025-09-11,FCU_04,0.04277648,10.3822,61.5878,4.829,Physics,train
2025-09-12,FCU_04,0.04212173,10.4243,61.5457,4.7504,Physics,train
2025-09-13,FCU_04,0.04133208,10.4657,61.5043,4.6566,Physics,train
2025-09-14,FCU_04,0.04005204,10.5057,61.4643,4.5079,Physics,train
2025-09-15,FCU_04,0.04109134,10.5468,61.4232,4.6203,Physics,train
2025-09-16,FCU_04,0.04038935,10.5872,61.3828,4.5368,Physics,train
2025-09-17,FCU_04,0.04010145,10.6273,61.3427,4.5,Physics,train
2025-09-18,FCU_04,0.04008097,10.6674,61.3026,4.4932,Physics,train
2025-09-19,FCU_04,0.03933111,10.7067,61.2633,4.4047,Physics,train
2025-09-20,FCU_04,0.03904931,10.7458,61.2242,4.3688,Physics,train
2025-09-21,FCU_04,0.04009634,10.7859,61.1841,4.4814,Physics,train
2025-09-22,FCU_04,0.037459,10.8233,61.1467,4.1825,Physics,train
2025-09-23,FCU_04,0.03873932,10.8621,61.1079,4.3211,Physics,train
2025-09-24,FCU_04,0.03679423,10.8989,61.0711,4.1,Physics,train
2025-09-25,FCU_04,0.03676719,10.9356,61.0344,4.0929,Physics,train
2025-09-26,FCU_04,0.03703281,10.9727,60.9973,4.1184,Physics,train
2025-09-27,FCU_04,0.03745642,11.0101,60.9599,4.1613,Physics,train
2025-09-28,FCU_04,0.03620481,11.0463,60.9237,4.0183,Physics,train
2025-09-29,FCU_04,0.03616891,11.0825,60.8875,4.0103,Physics,train
2025-09-30,FCU_04,0.03515362,11.1176,60.8524,3.8938,Physics,train
2025-10-01,FCU_04,0.03466532,11.1523,60.8177,3.8359,Physics,train
2025-10-02,FCU_04,0.03510194,11.1874,60.7826,3.8803,Physics,train
2025-10-03,FCU_04,0.0339296,11.2213,60.7487,3.747,Physics,train
2025-10-04,FCU_04,0.03502484,11.2564,60.7136,3.864,Physics,train
2025-10-05,FCU_04,0.03317417,11.2895,60.6805,3.6562,Physics,train
2025-10-06,FCU_04,0.03304339,11.3226,60.6474,3.6382,Physics,train
2025-10-07,FCU_04,0.03364085,11.3562,60.6138,3.7002,Physics,train
2025-10-08,FCU_04,0.03399721,11.3902,60.5798,3.7357,Physics,train
2025-10-09,FCU_04,0.03216068,11.4224,60.5476,3.5304,Physics,train
2025-10-10,FCU_04,0.03191034,11.4543,60.5157,3.4994,Physics,train
2025-10-11,FCU_04,0.03245053,11.4867,60.4833,3.5551,Physics,train
2025-10-12,FCU_04,0.03120767,11.5179,60.4521,3.4155,Physics,train
2025-10-13,FCU_04,0.03197865,11.5499,60.4201,3.4964,Physics,train
2025-10-14,FCU_04,0.03129949,11.5812,60.3888,3.4187,Physics,train
2025-10-15,FCU_04,0.03027813,11.6115,60.3585,3.3038,Physics,train
2025-10-16,FCU_04,0.02999201,11.6415,60.3285,3.2693,Physics,train
2025-10-17,FCU_04,0.02833565,11.6698,60.3002,3.0857,Physics,train
2025-10-18,FCU_04,0.03031141,11.7001,60.2699,3.2975,Physics,train
2025-10-19,FCU_04,0.02924272,11.7294,60.2406,3.1781,Physics,train
2025-10-20,FCU_04,0.02856649,11.758,60.212,3.1015,Physics,train
2025-10-21,FCU_04,0.02809068,11.786,60.184,3.0468,Physics,train
2025-10-22,FCU_04,0.02844891,11.8145,60.1555,3.0826,Physics,train
2025-10-23,FCU_04,0.02759004,11.8421,60.1279,2.9865,Physics,train
2025-10-24,FCU_04,0.02803169,11.8701,60.0999,3.0313,Physics,train
2025-10-25,FCU_04,0.0275732,11.8977,60.0723,2.9787,Physics,train
2025-10-26,FCU_04,0.02728833,11.925,60.045,2.945,Physics,train
2025-10-27,FCU_04,0.02583699,11.9508,60.0192,2.7856,Physics,train
2025-10-28,FCU_04,0.02670884,11.9775,59.9925,2.8767,Physics,train
2025-10-29,FCU_04,0.0258412,12.0034,59.9666,2.7805,Physics,train
2025-10-30,FCU_04,0.02723644,12.0306,59.9394,2.9277,Physics,train
2025-10-31,FCU_04,0.02548539,12.0561,59.9139,2.7367,Physics,train
2025-11-01,FCU_04,0.02384666,12.0799,59.8901,2.5582,Physics,train
2025-11-02,FCU_04,0.02700633,12.1069,59.8631,2.8943,Physics,train
2025-11-03,FCU_04,0.02401292,12.131,59.839,2.5709,Physics,train
2025-11-04,FCU_04,0.02443443,12.1554,59.8146,2.6134,Physics,train
2025-11-05,FCU_04,0.02390547,12.1793,59.7907,2.5543,Physics,train
2025-11-06,FCU_04,0.02292307,12.2022,59.7678,2.4468,Physics,train
2025-11-07,FCU_04,0.02371365,12.2259,59.7441,2.5287,Physics,train
2025-11-08,FCU_04,0.02323323,12.2492,59.7208,2.475,Physics,train
2025-11-09,FCU_04,0.02259134,12.2718,59.6982,2.4042,Physics,train
2025-11-10,FCU_04,0.02233607,12.2941,59.6759,2.3747,Physics,train
2025-11-11,FCU_04,0.02254948,12.3166,59.6534,2.395,Physics,train
2025-11-12,FCU_04,0.0207797,12.3374,59.6326,2.2048,Physics,train
2025-11-13,FCU_04,0.02263485,12.3601,59.6099,2.3992,Physics,train
2025-11-14,FCU_04,0.02240143,12.3825,59.5875,2.3721,Physics,train
2025-11-15,FCU_04,0.02113598,12.4036,59.5664,2.2359,Physics,train
2025-11-16,FCU_04,0.02253668,12.4261,59.5439,2.3817,Physics,train
2025-11-17,FCU_04,0.02021399,12.4463,59.5237,2.1341,Physics,train
2025-11-18,FCU_04,0.02132845,12.4677,59.5023,2.2495,Physics,train
2025-11-19,FCU_04,0.01959241,12.4873,59.4827,2.0643,Physics,train
2025-11-20,FCU_04,0.02153295,12.5088,59.4612,2.2665,Physics,train
2025-11-21,FCU_04,0.02042444,12.5292,59.4408,2.1477,Physics,train
2025-11-22,FCU_04,0.01960193,12.5488,59.4212,2.0591,Physics,train
2025-11-23,FCU_04,0.02002925,12.5688,59.4012,2.1019,Physics,train
2025-11-24,FCU_04,0.01982986,12.5887,59.3813,2.0789,Physics,train
2025-11-25,FCU_04,0.01918896,12.6079,59.3621,2.0097,Physics,train
2025-11-26,FCU_04,0.02042389,12.6283,59.3417,2.1369,Physics,train
2025-11-27,FCU_04,0.01954228,12.6478,59.3222,2.0426,Physics,train
2025-11-28,FCU_04,0.01778502,12.6656,59.3044,1.8571,Physics,train
2025-11-29,FCU_04,0.01810473,12.6837,59.2863,1.8886,Physics,train
2025-11-30,FCU_04,0.01889242,12.7026,59.2674,1.9688,Physics,train
2025-12-01,FCU_04,0.02025296,12.7229,59.2471,2.1085,Physics,train
2025-12-02,FCU_04,0.01846034,12.7413,59.2287,1.9199,Physics,train
2025-12-03,FCU_04,0.01952739,12.7609,59.2091,2.0289,Physics,train
2025-12-04,FCU_04,0.01868118,12.7795,59.1905,1.939,Physics,train
2025-12-05,FCU_04,0.01837653,12.7979,59.1721,1.9055,Physics,train
2025-12-06,FCU_04,0.01838663,12.8163,59.1537,1.9046,Physics,train
2025-12-07,FCU_04,0.01751406,12.8338,59.1362,1.8124,Physics,train
2025-12-08,FCU_04,0.01964552,12.8535,59.1165,2.031,Physics,train
2025-12-09,FCU_04,0.01959782,12.8731,59.0969,2.024,Physics,train
2025-12-10,FCU_04,0.01774149,12.8908,59.0792,1.8304,Physics,train
2025-12-11,FCU_04,0.01808716,12.9089,59.0611,1.8642,Physics,train
2025-12-12,FCU_04,0.01649072,12.9254,59.0446,1.698,Physics,train
2025-12-13,FCU_04,0.01877722,12.9442,59.0258,1.9315,Physics,train
2025-12-14,FCU_04,0.01720875,12.9614,59.0086,1.7684,Physics,train
2025-12-15,FCU_04,0.01864407,12.98,58.99,1.914,Physics,train
2025-12-16,FCU_04,0.01914019,12.9991,58.9709,1.9629,Physics,train
2025-12-17,FCU_04,0.01755033,13.0167,58.9533,1.7981,Physics,train
2025-12-18,FCU_04,0.01704644,13.0337,58.9363,1.7447,Physics,train
2025-12-19,FCU_04,0.01861865,13.0524,58.9176,1.9037,Physics,train
2025-12-20,FCU_04,0.01901784,13.0714,58.8986,1.9426,Physics,train
2025-12-21,FCU_04,0.01786715,13.0892,58.8808,1.8232,Physics,train
2025-12-22,FCU_04,0.01625507,13.1055,58.8645,1.6571,Physics,train
2025-12-23,FCU_04,0.01784211,13.1233,58.8467,1.8171,Physics,train
2025-12-24,FCU_04,0.0186714,13.142,58.828,1.8996,Physics,train
2025-12-25,FCU_04,0.01813072,13.1601,58.8099,1.8428,Physics,train
2025-12-26,FCU_04,0.01732842,13.1775,58.7925,1.7595,Physics,train
2025-12-27,FCU_04,0.01757036,13.195,58.775,1.7822,Physics,train
2025-12-28,FCU_04,0.01841505,13.2135,58.7565,1.866,Physics,train
2025-12-29,FCU_04,0.01905248,13.2325,58.7375,1.9287,Physics,train
2025-12-30,FCU_04,0.01862084,13.2511,58.7189,1.8831,Physics,train
2025-12-31,FCU_04,0.01773315,13.2689,58.7011,1.7916,Physics,train
2025-01-01,FCU_05,0.019069,0.0191,59.9509,1.9861,Physics,train
2025-01-02,FCU_05,0.01908121,0.0382,59.9318,1.9854,Physics,train
2025-01-03,FCU_05,0.01850258,0.0567,59.9133,1.9233,Physics,train
2025-01-04,FCU_05,0.01928345,0.0759,59.8941,2.0025,Physics,train
2025-01-05,FCU_05,0.01975635,0.0957,59.8743,2.0495,Physics,train
2025-01-06,FCU_05,0.02006207,0.1158,59.8542,2.0791,Physics,train
2025-01-07,FCU_05,0.01946147,0.1352,59.8348,2.0149,Physics,train
2025-01-08,FCU_05,0.01878223,0.154,59.816,1.9426,Physics,train
2025-01-09,FCU_05,0.01982911,0.1738,59.7962,2.0488,Physics,train
2025-01-10,FCU_05,0.01843114,0.1923,59.7777,1.9025,Physics,train
2025-01-11,FCU_05,0.01993028,0.2122,59.7578,2.0552,Physics,train
2025-01-12,FCU_05,0.0203005,0.2325,59.7375,2.0913,Physics,train
2025-01-13,FCU_05,0.0202676,0.2528,59.7172,2.0858,Physics,train
2025-01-14,FCU_05,0.01997732,0.2727,59.6973,2.0539,Physics,train
2025-01-15,FCU_05,0.01964043,0.2924,59.6776,2.0172,Physics,train
2025-01-16,FCU_05,0.02059994,0.313,59.657,2.1136,Physics,train
2025-01-17,FCU_05,0.02139512,0.3344,59.6356,2.193,Physics,train
2025-01-18,FCU_05,0.02201462,0.3564,59.6136,2.2543,Physics,train
2025-01-19,FCU_05,0.02017192,0.3766,59.5934,2.0635,Physics,train
2025-01-20,FCU_05,0.02240742,0.399,59.571,2.2899,Physics,train
2025-01-21,FCU_05,0.02268237,0.4216,59.5484,2.3157,Physics,train
2025-01-22,FCU_05,0.02251045,0.4442,59.5258,2.2959,Physics,train
2025-01-23,FCU_05,0.02318717,0.4673,59.5027,2.3625,Physics,train
2025-01-24,FCU_05,0.02302997,0.4904,59.4796,2.3442,Physics,train
2025-01-25,FCU_05,0.02365776,0.514,59.456,2.4056,Physics,train
2025-01-26,FCU_05,0.02232033,0.5364,59.4336,2.2674,Physics,train
2025-01-27,FCU_05,0.02312572,0.5595,59.4105,2.3468,Physics,train
2025-01-28,FCU_05,0.02350836,0.583,59.387,2.3833,Physics,train
2025-01-29,FCU_05,0.02486779,0.6079,59.3621,2.5186,Physics,train
2025-01-30,FCU_05,0.02496807,0.6328,59.3372,2.5262,Physics,train
2025-01-31,FCU_05,0.02626926,0.6591,59.3109,2.6552,Physics,train
2025-02-01,FCU_05,0.02603065,0.6851,59.2849,2.6285,Physics,train
2025-02-02,FCU_05,0.02553316,0.7107,59.2593,2.5757,Physics,train
2025-02-03,FCU_05,0.02599959,0.7367,59.2333,2.6201,Physics,train
2025-02-04,FCU_05,0.02647312,0.7631,59.2069,2.6651,Physics,train
2025-02-05,FCU_05,0.02735747,0.7905,59.1795,2.7514,Physics,train
2025-02-06,FCU_05,0.02915432,0.8196,59.1504,2.9292,Physics,train
2025-02-07,FCU_05,0.02724449,0.8469,59.1231,2.7346,Physics,train
2025-02-08,FCU_05,0.02808396,0.875,59.095,2.816,Physics,train
2025-02-09,FCU_05,0.02778385,0.9028,59.0672,2.7831,Physics,train
2025-02-10,FCU_05,0.02874229,0.9315,59.0385,2.8763,Physics,train
2025-02-11,FCU_05,0.02786147,0.9594,59.0106,2.7853,Physics,train
2025-02-12,FCU_05,0.02948097,0.9888,58.9812,2.9443,Physics,train
2025-02-13,FCU_05,0.02934514,1.0182,58.9518,2.9278,Physics,train
2025-02-14,FCU_05,0.03045531,1.0486,58.9214,3.0355,Physics,train
2025-02-15,FCU_05,0.02971053,1.0783,58.8917,2.9583,Physics,train
2025-02-16,FCU_05,0.03284274,1.1112,58.8588,3.267,Physics,train
2025-02-17,FCU_05,0.03183502,1.143,58.827,3.1635,Physics,train
2025-02-18,FCU_05,0.03313438,1.1762,58.7938,3.2894,Physics,train
2025-02-19,FCU_05,0.03250714,1.2087,58.7613,3.2239,Physics,train
2025-02-20,FCU_05,0.03151768,1.2402,58.7298,3.1226,Physics,train
2025-02-21,FCU_05,0.03252445,1.2727,58.6973,3.2192,Physics,train
2025-02-22,FCU_05,0.03453174,1.3072,58.6628,3.4144,Physics,train
2025-02-23,FCU_05,0.03396154,1.3412,58.6288,3.3547,Physics,train
2025-02-24,FCU_05,0.03403458,1.3752,58.5948,3.3585,Physics,train
2025-02-25,FCU_05,0.0358623,1.4111,58.5589,3.5354,Physics,train
2025-02-26,FCU_05,0.03493863,1.446,58.524,3.4409,Physics,train
2025-02-27,FCU_05,0.03512829,1.4812,58.4888,3.4561,Physics,train
2025-02-28,FCU_05,0.03679063,1.518,58.452,3.616,Physics,train
2025-03-01,FCU_05,0.03635635,1.5543,58.4157,3.5698,Physics,train
2025-03-02,FCU_05,0.03767611,1.592,58.378,3.6956,Physics,train
2025-03-03,FCU_05,0.03824436,1.6302,58.3398,3.7476,Physics,train
2025-03-04,FCU_05,0.03738621,1.6676,58.3024,3.6599,Physics,train
2025-03-05,FCU_05,0.03881177,1.7064,58.2636,3.7956,Physics,train
2025-03-06,FCU_05,0.03965821,1.7461,58.2239,3.8745,Physics,train
2025-03-07,FCU_05,0.04012626,1.7862,58.1838,3.9163,Physics,train
2025-03-08,FCU_05,0.03950071,1.8257,58.1443,3.8514,Physics,train
2025-03-09,FCU_05,0.04091516,1.8666,58.1034,3.9854,Physics,train
2025-03-10,FCU_05,0.04009537,1.9067,58.0633,3.9016,Physics,train
2025-03-11,FCU_05,0.04133097,1.9481,58.0219,4.0178,Physics,train
2025-03-12,FCU_05,0.0431001,1.9912,57.9788,4.1856,Physics,train
2025-03-13,FCU_05,0.04294352,2.0341,57.9359,4.1662,Physics,train
2025-03-14,FCU_05,0.04257413,2.0767,57.8933,4.1263,Physics,train
2025-03-15,FCU_05,0.04284161,2.1195,57.8505,4.148,Physics,train
2025-03-16,FCU_05,0.04491064,2.1644,57.8056,4.344,Physics,train
2025-03-17,FCU_05,0.04386409,2.2083,57.7617,4.2386,Physics,train
2025-03-18,FCU_05,0.04424209,2.2525,57.7175,4.2708,Physics,train
2025-03-19,FCU_05,0.04490732,2.2974,57.6726,4.3307,Physics,train
2025-03-20,FCU_05,0.04643329,2.3439,57.6261,4.4734,Physics,train
2025-03-21,FCU_05,0.04747595,2.3914,57.5786,4.5693,Physics,train
2025-03-22,FCU_05,0.04614848,2.4375,57.5325,4.4371,Physics,train
2025-03-23,FCU_05,0.04675992,2.4843,57.4857,4.4913,Physics,train
2025-03-24,FCU_05,0.04735643,2.5316,57.4384,4.5441,Physics,train
2025-03-25,FCU_05,0.04929974,2.5809,57.3891,4.7258,Physics,train
2025-03-26,FCU_05,0.04925294,2.6302,57.3398,4.7166,Physics,train
2025-03-27,FCU_05,0.04889946,2.6791,57.2909,4.6781,Physics,train
2025-03-28,FCU_05,0.0523557,2.7314,57.2386,5.0037,Physics,train
2025-03-29,FCU_05,0.05263201,2.7841,57.1859,5.0251,Physics,train
2025-03-30,FCU_05,0.05088836,2.8349,57.1351,4.8538,Physics,train
2025-03-31,FCU_05,0.05263345,2.8876,57.0824,5.0152,Physics,train
2025-04-01,FCU_05,0.05384231,2.9414,57.0286,5.1253,Physics,train
2025-04-02,FCU_05,0.05259255,2.994,56.976,5.0013,Physics,train
2025-04-03,FCU_05,0.05345749,3.0475,56.9225,5.0785,Physics,train
2025-04-04,FCU_05,0.05361536,3.1011,56.8689,5.0884,Physics,train
2025-04-05,FCU_05,0.05500254,3.1561,56.8139,5.2148,Physics,train
2025-04-06,FCU_05,0.05502747,3.2111,56.7589,5.212,Physics,train
2025-04-07,FCU_05,0.05680703,3.2679,56.7021,5.3752,Physics,train
2025-04-08,FCU_05,0.05734732,3.3253,56.6447,5.4209,Physics,train
2025-04-09,FCU_05,0.05652629,3.3818,56.5882,5.3379,Physics,train
2025-04-10,FCU_05,0.05745339,3.4392,56.5308,5.42,Physics,train
2025-04-11,FCU_05,0.05686935,3.4961,56.4739,5.3596,Physics,train
2025-04-12,FCU_05,0.0578647,3.554,56.416,5.4479,Physics,train
2025-04-13,FCU_05,0.05978495,3.6138,56.3562,5.6231,Physics,train
2025-04-14,FCU_05,0.06050017,3.6743,56.2957,5.6847,Physics,train
2025-04-15,FCU_05,0.05961123,3.7339,56.2361,5.5955,Physics,train
2025-04-16,FCU_05,0.06040546,3.7943,56.1757,5.6644,Physics,train
2025-04-17,FCU_05,0.06110306,3.8554,56.1146,5.7241,Physics,train
2025-04-18,FCU_05,0.06169458,3.9171,56.0529,5.7738,Physics,train
2025-04-19,FCU_05,0.06262289,3.9797,55.9903,5.8548,Physics,train
2025-04-20,FCU_05,0.06259866,4.0423,55.9277,5.8467,Physics,train
2025-04-21,FCU_05,0.06358809,4.1059,55.8641,5.9331,Physics,train
2025-04-22,FCU_05,0.06428034,4.1702,55.7998,5.9917,Physics,train
2025-04-23,FCU_05,0.06467202,4.2348,55.7352,6.0222,Physics,train
2025-04-24,FCU_05,0.06269413,4.2975,55.6725,5.8322,Physics,train
2025-04-25,FCU_05,0.0635102,4.361,55.609,5.9022,Physics,train
2025-04-26,FCU_05,0.06564635,4.4267,55.5433,6.0946,Physics,train
2025-04-27,FCU_05,0.06627229,4.493,55.477,6.1466,Physics,train
2025-04-28,FCU_05,0.06678558,4.5598,55.4102,6.188,Physics,train
2025-04-29,FCU_05,0.06555278,4.6253,55.3447,6.0677,Physics,train
2025-04-30,FCU_05,0.06675964,4.6921,55.2779,6.1732,Physics,train
2025-05-01,FCU_05,0.06695032,4.759,55.211,6.1847,Physics,train
2025-05-02,FCU_05,0.06799896,4.827,55.143,6.2753,Physics,train
2025-05-03,FCU_05,0.06821799,4.8952,55.0748,6.2892,Physics,train
2025-05-04,FCU_05,0.06782547,4.9631,55.0069,6.2468,Physics,train
2025-05-05,FCU_05,0.06993062,5.033,54.937,6.4342,Physics,train
2025-05-06,FCU_05,0.07042444,5.1034,54.8666,6.4732,Physics,train
2025-05-07,FCU_05,0.06923696,5.1727,54.7973,6.3577,Physics,train
2025-05-08,FCU_05,0.07000481,5.2427,54.7273,6.4218,Physics,train
2025-05-09,FCU_05,0.07121024,5.3139,54.6561,6.5258,Physics,train
2025-05-10,FCU_05,0.07119851,5.3851,54.5849,6.5182,Physics,train
2025-05-11,FCU_05,0.07184862,5.4569,54.5131,6.5711,Physics,train
2025-05-12,FCU_05,0.07264707,5.5296,54.4404,6.6375,Physics,train
2025-05-13,FCU_05,0.07239476,5.602,54.368,6.6079,Physics,train
2025-05-14,FCU_05,0.0723491,5.6743,54.2957,6.5971,Physics,train
2025-05-15,FCU_05,0.07316118,5.7475,54.2225,6.6645,Physics,train
2025-05-16,FCU_05,0.07347639,5.8209,54.1491,6.6865,Physics,train
2025-05-17,FCU_05,0.07464872,5.8956,54.0744,6.7864,Physics,train
2025-05-18,FCU_05,0.07459581,5.9702,53.9998,6.7748,Physics,train
2025-05-19,FCU_05,0.07378664,6.044,53.926,6.6946,Physics,train
2025-05-20,FCU_05,0.07526507,6.1192,53.8508,6.8219,Physics,train
2025-05-21,FCU_05,0.07599091,6.1952,53.7748,6.8808,Physics,train
2025-05-22,FCU_05,0.07715248,6.2724,53.6976,6.979,Physics,train
2025-05-23,FCU_05,0.07428748,6.3467,53.6233,6.7132,Physics,train
2025-05-24,FCU_05,0.07654604,6.4232,53.5468,6.9103,Physics,train
2025-05-25,FCU_05,0.07591161,6.4991,53.4709,6.8462,Physics,train
2025-05-26,FCU_05,0.07655534,6.5757,53.3943,6.8974,Physics,train
2025-05-27,FCU_05,0.07877568,6.6545,53.3155,7.0903,Physics,train
2025-05-28,FCU_05,0.07793163,6.7324,53.2376,7.0073,Physics,train
2025-05-29,FCU_05,0.07779478,6.8102,53.1598,6.988,Physics,train
2025-05-30,FCU_05,0.07726529,6.8874,53.0826,6.9335,Physics,train
2025-05-31,FCU_05,0.07809592,6.9655,53.0045,7.0011,Physics,train
2025-06-01,FCU_05,0.07872,7.0443,52.9257,7.05,Physics,train
2025-06-02,FCU_05,0.07796934,7.1222,52.8478,6.9758,Physics,train
2025-06-03,FCU_05,0.07992718,7.2022,52.7678,7.1438,Physics,train
2025-06-04,FCU_05,0.08025607,7.2824,52.6876,7.166,Physics,train
2025-06-05,FCU_05,0.07878202,7.3612,52.6088,7.0274,Physics,train
2025-06-06,FCU_05,0.08092625,7.4421,52.5279,7.2114,Physics,train
2025-06-07,FCU_05,0.08014439,7.5223,52.4477,7.1346,Physics,train
2025-06-08,FCU_05,0.07928267,7.6016,52.3684,7.0508,Physics,train
2025-06-09,FCU_05,0.08100745,7.6826,52.2874,7.197,Physics,train
2025-06-10,FCU_05,0.08051359,7.7631,52.2069,7.146,Physics,train
2025-06-11,FCU_05,0.08061027,7.8437,52.1263,7.1474,Physics,train
2025-06-12,FCU_05,0.08119543,7.9249,52.0451,7.1921,Physics,train
2025-06-13,FCU_05,0.08142094,8.0063,51.9637,7.2049,Physics,train
2025-06-14,FCU_05,0.08032126,8.0866,51.8834,7.1005,Physics,train
2025-06-15,FCU_05,0.08043202,8.1671,51.8029,7.1032,Physics,train
2025-06-16,FCU_05,0.08100689,8.2481,51.7219,7.1468,Physics,train
2025-06-17,FCU_05,0.08030067,8.3284,51.6416,7.0774,Physics,train
2025-06-18,FCU_05,0.08085961,8.4092,51.5608,7.1195,Physics,train
2025-06-19,FCU_05,0.08195672,8.4912,51.4788,7.2089,Physics,train
2025-06-20,FCU_05,0.08288115,8.5741,51.3959,7.2829,Physics,train
2025-06-21,FCU_05,0.08228574,8.6563,51.3137,7.2234,Physics,train
2025-06-22,FCU_05,0.08254249,8.7389,51.2311,7.2387,Physics,train
2025-06-23,FCU_05,0.08311685,8.822,51.148,7.2818,Physics,train
2025-06-24,FCU_05,0.08107041,8.9031,51.0669,7.0954,Physics,train
2025-06-25,FCU_05,0.08330693,8.9864,50.9836,7.2838,Physics,train
2025-06-26,FCU_05,0.08278619,9.0692,50.9008,7.2311,Physics,train
2025-06-27,FCU_05,0.08043067,9.1496,50.8204,7.0183,Physics,train
2025-06-28,FCU_05,0.08219419,9.2318,50.7382,7.165,Physics,train
2025-06-29,FCU_05,0.08251564,9.3143,50.6557,7.1859,Physics,train
2025-06-30,FCU_05,0.07991942,9.3942,50.5758,6.9528,Physics,train
2025-07-01,FCU_05,0.08196853,9.4762,50.4938,7.1239,Physics,train
2025-07-02,FCU_05,0.08039269,9.5566,50.4134,6.98,Physics,train
2025-07-03,FCU_05,0.083277,9.6399,50.3301,7.2232,Physics,train
2025-07-04,FCU_05,0.08149861,9.7214,50.2486,7.0619,Physics,train
2025-07-05,FCU_05,0.08242688,9.8038,50.1662,7.1352,Physics,train
2025-07-06,FCU_05,0.08355584,9.8873,50.0827,7.2257,Physics,train
2025-07-07,FCU_05,0.08221468,9.9696,50.0004,7.1026,Physics,train
2025-07-08,FCU_05,0.08142609,10.051,49.919,7.0274,Physics,train
2025-07-09,FCU_05,0.08192076,10.1329,49.8371,7.0631,Physics,train
2025-07-10,FCU_05,0.08202197,10.2149,49.7551,7.0647,Physics,train
2025-07-11,FCU_05,0.08037357,10.2953,49.6747,6.9158,Physics,train
2025-07-12,FCU_05,0.08161623,10.3769,49.5931,7.0157,Physics,train
2025-07-13,FCU_05,0.0805751,10.4575,49.5125,6.9193,Physics,train
2025-07-14,FCU_05,0.07931661,10.5368,49.4332,6.8044,Physics,train
2025-07-15,FCU_05,0.08062409,10.6174,49.3526,6.9097,Physics,train
2025-07-16,FCU_05,0.08101737,10.6985,49.2715,6.9365,Physics,train
2025-07-17,FCU_05,0.08149665,10.7799,49.1901,6.9705,Physics,train
2025-07-18,FCU_05,0.07945579,10.8594,49.1106,6.7892,Physics,train
2025-07-19,FCU_05,0.07974303,10.9391,49.0309,6.8069,Physics,train
2025-07-20,FCU_05,0.07909084,11.0182,48.9518,6.7445,Physics,train
2025-07-21,FCU_05,0.08172582,11.1,48.87,6.9622,Physics,train
2025-07-22,FCU_05,0.08021515,11.1802,48.7898,6.8267,Physics,train
2025-07-23,FCU_05,0.07839993,11.2586,48.7114,6.6655,Physics,train
2025-07-24,FCU_05,0.08174488,11.3403,48.6297,6.943,Physics,train
2025-07-25,FCU_05,0.07844644,11.4188,48.5512,6.6562,Physics,train
2025-07-26,FCU_05,0.07780719,11.4966,48.4734,6.5953,Physics,train
2025-07-27,FCU_05,0.07940189,11.576,48.394,6.7238,Physics,train
2025-07-28,FCU_05,0.07988008,11.6559,48.3141,6.7575,Physics,train
2025-07-29,FCU_05,0.07859442,11.7345,48.2355,6.6421,Physics,train
2025-07-30,FCU_05,0.07783834,11.8123,48.1577,6.5716,Physics,train
2025-07-31,FCU_05,0.0787513,11.891,48.079,6.6421,Physics,train
2025-08-01,FCU_05,0.07685075,11.9679,48.0021,6.4753,Physics,train
2025-08-02,FCU_05,0.07837218,12.0463,47.9237,6.5969,Physics,train
2025-08-03,FCU_05,0.07665017,12.1229,47.8471,6.4455,Physics,train
2025-08-04,FCU_05,0.07687991,12.1998,47.7702,6.4583,Physics,train
2025-08-05,FCU_05,0.07692098,12.2767,47.6933,6.4553,Physics,train
2025-08-06,FCU_05,0.07653482,12.3533,47.6167,6.4165,Physics,train
